,Month,DayOfWeek,Hour,District,Crime,Crime Score
8511,3,2,14,3,31,2
8513,3,2,16,3,19,1
35450,10,4,14,3,28,2
17475,5,5,6,3,13,2
35448,10,4,12,3,40,2
35447,10,4,11,3,26,1
35446,10,4,10,3,23,1
35445,10,4,9,3,29,2
35444,10,4,8,3,25,1
35443,10,4,7,3,11,0
35442,10,4,6,3,13,2
35441,10,4,5,3,9,0
35440,10,4,4,3,7,0
35439,10,4,3,3,12,0
35438,10,4,2,3,19,1
17476,5,5,7,3,11,0
17473,5,5,4,3,22,1
8514,3,2,17,3,23,1
17472,5,5,3,3,13,2
17471,5,5,2,3,19,1
17470,5,5,1,3,22,1
17469,5,5,0,3,29,2
35437,10,4,1,3,12,0
35436,10,4,0,3,36,2
8520,3,2,23,3,23,1
8519,3,2,22,3,26,1
8518,3,2,21,3,25,1
8517,3,2,20,3,31,2
8516,3,2,19,3,18,1
8515,3,2,18,3,23,1
39154,11,4,18,3,36,2
39153,11,4,17,3,28,2
39152,11,4,16,3,22,1
16954,5,4,13,3,31,2
13270,4,4,22,3,31,2
13271,4,4,23,3,30,2
16964,5,4,23,3,24,1
16963,5,4,22,3,32,2
16962,5,4,21,3,26,1
16961,5,4,20,3,34,2
16960,5,4,19,3,43,2
16959,5,4,18,3,20,1
16958,5,4,17,3,31,2
16957,5,4,16,3,37,2
16956,5,4,15,3,35,2
16955,5,4,14,3,25,1
16953,5,4,12,3,31,2
39151,11,4,15,3,33,2
16952,5,4,11,3,22,1
16951,5,4,10,3,33,2
16950,5,4,9,3,28,2
16949,5,4,8,3,22,1
16948,5,4,7,3,14,1
16947,5,4,6,3,11,0
16946,5,4,5,3,7,0
16945,5,4,4,3,10,0
16944,5,4,3,3,5,0
16943,5,4,2,3,16,1
16942,5,4,1,3,29,2
16941,5,4,0,3,50,2
13269,4,4,21,3,24,1
13268,4,4,20,3,29,2
13267,4,4,19,3,35,2
13266,4,4,18,3,25,1
39150,11,4,14,3,23,1
39149,11,4,13,3,9,0
39148,11,4,12,3,36,2
39147,11,4,11,3,23,1
39146,11,4,10,3,30,2
39145,11,4,9,3,25,1
39144,11,4,8,3,18,1
39143,11,4,7,3,13,2
39142,11,4,6,3,9,0
39141,11,4,5,3,13,2
39140,11,4,4,3,8,0
39139,11,4,3,3,6,0
39138,11,4,2,3,18,1
39137,11,4,1,3,19,1
39136,11,4,0,3,35,2
8498,3,2,1,3,15,1
8497,3,2,0,3,33,2
13257,4,4,9,3,29,2
13259,4,4,11,3,24,1
13260,4,4,12,3,28,2
13261,4,4,13,3,21,1
13262,4,4,14,3,23,1
13263,4,4,15,3,25,1
13264,4,4,16,3,27,1
13265,4,4,17,3,29,2
35449,10,4,13,3,33,2
35451,10,4,15,3,35,2
7441,3,0,1,3,11,0
27524,8,3,16,3,25,1
14841,5,0,11,3,23,1
14842,5,0,12,3,28,2
14843,5,0,13,3,32,2
14844,5,0,14,3,36,2
14845,5,0,15,3,34,2
14846,5,0,16,3,29,2
14847,5,0,17,3,27,1
14848,5,0,18,3,23,1
14849,5,0,19,3,39,2
14850,5,0,20,3,23,1
14851,5,0,21,3,30,2
27525,8,3,17,3,49,2
27523,8,3,15,3,25,1
6933,2,6,22,3,29,2
27522,8,3,14,3,20,1
27521,8,3,13,3,19,1
27520,8,3,12,3,32,2
27519,8,3,11,3,30,2
27518,8,3,10,3,22,1
27517,8,3,9,3,33,2
27516,8,3,8,3,19,1
27515,8,3,7,3,17,1
27514,8,3,6,3,14,1
27513,8,3,5,3,14,1
27512,8,3,4,3,10,0
27511,8,3,3,3,10,0
6934,2,6,23,3,14,1
6932,2,6,21,3,19,1
35452,10,4,16,3,27,1
6917,2,6,6,3,5,0
14832,5,0,2,3,12,0
14833,5,0,3,3,17,1
14834,5,0,4,3,8,0
14835,5,0,5,3,8,0
14836,5,0,6,3,8,0
14837,5,0,7,3,19,1
14838,5,0,8,3,22,1
14839,5,0,9,3,24,1
14840,5,0,10,3,32,2
6914,2,6,3,3,17,1
6915,2,6,4,3,7,0
6916,2,6,5,3,13,2
6918,2,6,7,3,8,0
6931,2,6,20,3,10,0
6919,2,6,8,3,19,1
6920,2,6,9,3,19,1
6921,2,6,10,3,18,1
6922,2,6,11,3,21,1
6923,2,6,12,3,20,1
6924,2,6,13,3,19,1
6925,2,6,14,3,21,1
6926,2,6,15,3,17,1
6927,2,6,16,3,20,1
6928,2,6,17,3,25,1
6929,2,6,18,3,22,1
6930,2,6,19,3,17,1
27510,8,3,2,3,17,1
27509,8,3,1,3,22,1
27508,8,3,0,3,45,2
34396,10,2,17,3,21,1
34384,10,2,5,3,7,0
34385,10,2,6,3,11,0
34386,10,2,7,3,13,2
34387,10,2,8,3,20,1
34388,10,2,9,3,23,1
34389,10,2,10,3,21,1
34390,10,2,11,3,26,1
34391,10,2,12,3,32,2
34392,10,2,13,3,30,2
34393,10,2,14,3,31,2
34394,10,2,15,3,35,2
34395,10,2,16,3,38,2
34397,10,2,18,3,22,1
17492,5,5,23,3,33,2
34398,10,2,19,3,28,2
34399,10,2,20,3,31,2
34400,10,2,21,3,36,2
34401,10,2,22,3,26,1
34402,10,2,23,3,18,1
35459,10,4,23,3,19,1
35458,10,4,22,3,19,1
35457,10,4,21,3,32,2
35456,10,4,20,3,37,2
35455,10,4,19,3,30,2
35454,10,4,18,3,31,2
35453,10,4,17,3,33,2
34383,10,2,4,3,9,0
34382,10,2,3,3,7,0
34381,10,2,2,3,13,2
34380,10,2,1,3,12,0
17491,5,5,22,3,25,1
17490,5,5,21,3,35,2
17489,5,5,20,3,32,2
17488,5,5,19,3,26,1
17487,5,5,18,3,33,2
17486,5,5,17,3,25,1
17485,5,5,16,3,33,2
17484,5,5,15,3,33,2
17483,5,5,14,3,31,2
17482,5,5,13,3,28,2
17481,5,5,12,3,38,2
17480,5,5,11,3,22,1
17479,5,5,10,3,22,1
17478,5,5,9,3,33,2
17477,5,5,8,3,14,1
14852,5,0,22,3,21,1
14853,5,0,23,3,28,2
38086,11,2,6,3,10,0
38085,11,2,5,3,5,0
38084,11,2,4,3,4,0
38083,11,2,3,3,8,0
38082,11,2,2,3,13,2
38081,11,2,1,3,10,0
38080,11,2,0,3,34,2
34379,10,2,0,3,32,2
7440,3,0,0,3,31,2
7442,3,0,2,3,13,2
14830,5,0,0,3,48,2
28038,8,4,0,3,35,2
28050,8,4,12,3,22,1
28049,8,4,11,3,30,2
28048,8,4,10,3,30,2
28047,8,4,9,3,27,1
28046,8,4,8,3,9,0
28045,8,4,7,3,17,1
28044,8,4,6,3,8,0
28043,8,4,5,3,7,0
28042,8,4,4,3,13,2
28041,8,4,3,3,16,1
28040,8,4,2,3,19,1
28039,8,4,1,3,25,1
29623,9,0,0,3,44,2
28052,8,4,14,3,23,1
29624,9,0,1,3,19,1
29625,9,0,2,3,23,1
29626,9,0,3,3,14,1
29627,9,0,4,3,21,1
29628,9,0,5,3,9,0
29629,9,0,6,3,7,0
29630,9,0,7,3,19,1
29631,9,0,8,3,18,1
29632,9,0,9,3,28,2
29633,9,0,10,3,22,1
29634,9,0,11,3,35,2
29635,9,0,12,3,18,1
28051,8,4,13,3,17,1
9554,3,4,0,3,25,1
34929,10,3,21,3,31,2
15374,5,1,17,3,30,2
15362,5,1,5,3,11,0
15363,5,1,6,3,15,1
15364,5,1,7,3,23,1
15365,5,1,8,3,21,1
15366,5,1,9,3,26,1
15367,5,1,10,3,24,1
15368,5,1,11,3,23,1
15369,5,1,12,3,28,2
15370,5,1,13,3,14,1
15371,5,1,14,3,29,2
15372,5,1,15,3,22,1
15373,5,1,16,3,25,1
15375,5,1,18,3,36,2
34931,10,3,23,3,29,2
15376,5,1,19,3,20,1
15377,5,1,20,3,39,2
15378,5,1,21,3,21,1
15379,5,1,22,3,20,1
15380,5,1,23,3,20,1
28059,8,4,21,3,37,2
28058,8,4,20,3,35,2
28057,8,4,19,3,29,2
28056,8,4,18,3,27,1
28055,8,4,17,3,25,1
28054,8,4,16,3,28,2
28053,8,4,15,3,43,2
29636,9,0,13,3,29,2
29637,9,0,14,3,34,2
29638,9,0,15,3,33,2
29646,9,0,23,3,25,1
15891,5,2,6,3,14,1
15892,5,2,7,3,17,1
15893,5,2,8,3,15,1
15894,5,2,9,3,31,2
15895,5,2,10,3,27,1
15896,5,2,11,3,39,2
15897,5,2,12,3,40,2
15898,5,2,13,3,29,2
15899,5,2,14,3,34,2
15900,5,2,15,3,22,1
15901,5,2,16,3,38,2
15902,5,2,17,3,28,2
29645,9,0,22,3,27,1
7968,3,1,0,3,32,2
29644,9,0,21,3,40,2
29643,9,0,20,3,34,2
29642,9,0,19,3,31,2
29641,9,0,18,3,37,2
29640,9,0,17,3,26,1
29639,9,0,16,3,27,1
15903,5,2,18,3,33,2
15904,5,2,19,3,34,2
15905,5,2,20,3,26,1
15906,5,2,21,3,26,1
15907,5,2,22,3,29,2
15908,5,2,23,3,26,1
15890,5,2,5,3,7,0
15889,5,2,4,3,8,0
15888,5,2,3,3,7,0
15887,5,2,2,3,11,0
7969,3,1,1,3,13,2
7970,3,1,2,3,16,1
7971,3,1,3,3,11,0
7972,3,1,4,3,9,0
7973,3,1,5,3,13,2
7974,3,1,6,3,12,0
7975,3,1,7,3,12,0
7976,3,1,8,3,16,1
7977,3,1,9,3,37,2
7978,3,1,10,3,27,1
7979,3,1,11,3,31,2
7980,3,1,12,3,38,2
7981,3,1,13,3,26,1
7982,3,1,14,3,27,1
7983,3,1,15,3,30,2
7984,3,1,16,3,24,1
7985,3,1,17,3,34,2
7986,3,1,18,3,28,2
7987,3,1,19,3,28,2
7988,3,1,20,3,24,1
7989,3,1,21,3,33,2
7990,3,1,22,3,27,1
7991,3,1,23,3,19,1
15885,5,2,0,3,36,2
15886,5,2,1,3,17,1
34930,10,3,22,3,24,1
34928,10,3,20,3,31,2
7443,3,0,3,3,17,1
16423,5,3,10,3,32,2
16435,5,3,22,3,27,1
16434,5,3,21,3,25,1
16433,5,3,20,3,35,2
16432,5,3,19,3,28,2
16431,5,3,18,3,27,1
16430,5,3,17,3,28,2
16429,5,3,16,3,32,2
16428,5,3,15,3,25,1
16427,5,3,14,3,19,1
16426,5,3,13,3,23,1
16425,5,3,12,3,14,1
16424,5,3,11,3,22,1
16422,5,3,9,3,25,1
9570,3,4,16,3,28,2
16421,5,3,8,3,21,1
16420,5,3,7,3,15,1
16419,5,3,6,3,9,0
16418,5,3,5,3,9,0
16417,5,3,4,3,12,0
16416,5,3,3,3,16,1
16415,5,3,2,3,17,1
16414,5,3,1,3,30,2
16413,5,3,0,3,31,2
38608,11,3,0,3,27,1
38609,11,3,1,3,11,0
38610,11,3,2,3,6,0
16436,5,3,23,3,29,2
9571,3,4,17,3,28,2
34927,10,3,19,3,31,2
7455,3,0,15,3,26,1
7444,3,0,4,3,5,0
7445,3,0,5,3,8,0
7446,3,0,6,3,13,2
7447,3,0,7,3,6,0
7448,3,0,8,3,30,2
7449,3,0,9,3,28,2
7450,3,0,10,3,26,1
15357,5,1,0,3,35,2
7451,3,0,11,3,27,1
7452,3,0,12,3,37,2
7453,3,0,13,3,18,1
7454,3,0,14,3,22,1
7456,3,0,16,3,25,1
9572,3,4,18,3,24,1
7457,3,0,17,3,27,1
7458,3,0,18,3,22,1
7459,3,0,19,3,22,1
7460,3,0,20,3,30,2
7461,3,0,21,3,24,1
7462,3,0,22,3,28,2
7463,3,0,23,3,20,1
9577,3,4,23,3,22,1
9576,3,4,22,3,27,1
9575,3,4,21,3,22,1
9574,3,4,20,3,20,1
9573,3,4,19,3,21,1
38611,11,3,3,3,7,0
38612,11,3,4,3,8,0
38613,11,3,5,3,4,0
34913,10,3,5,3,5,0
9560,3,4,6,3,4,0
9559,3,4,5,3,6,0
9558,3,4,4,3,8,0
9557,3,4,3,3,13,2
9556,3,4,2,3,13,2
9555,3,4,1,3,16,1
15361,5,1,4,3,9,0
34908,10,3,0,3,42,2
34909,10,3,1,3,15,1
34910,10,3,2,3,17,1
34911,10,3,3,3,11,0
34912,10,3,4,3,4,0
34914,10,3,6,3,11,0
38614,11,3,6,3,13,2
34915,10,3,7,3,16,1
34916,10,3,8,3,19,1
34917,10,3,9,3,22,1
34918,10,3,10,3,26,1
34919,10,3,11,3,27,1
34920,10,3,12,3,37,2
34921,10,3,13,3,29,2
34922,10,3,14,3,16,1
34923,10,3,15,3,34,2
34924,10,3,16,3,30,2
34925,10,3,17,3,33,2
34926,10,3,18,3,29,2
9561,3,4,7,3,16,1
9562,3,4,8,3,27,1
9563,3,4,9,3,20,1
9564,3,4,10,3,30,2
38615,11,3,7,3,14,1
38616,11,3,8,3,20,1
38617,11,3,9,3,22,1
38618,11,3,10,3,21,1
38619,11,3,11,3,19,1
38620,11,3,12,3,32,2
38621,11,3,13,3,14,1
38622,11,3,14,3,22,1
38623,11,3,15,3,24,1
38624,11,3,16,3,25,1
38625,11,3,17,3,29,2
38626,11,3,18,3,17,1
38627,11,3,19,3,16,1
38628,11,3,20,3,21,1
38629,11,3,21,3,24,1
38630,11,3,22,3,20,1
38631,11,3,23,3,27,1
15358,5,1,1,3,20,1
15359,5,1,2,3,19,1
15360,5,1,3,3,15,1
9569,3,4,15,3,20,1
9568,3,4,14,3,33,2
9567,3,4,13,3,22,1
9566,3,4,12,3,33,2
9565,3,4,11,3,21,1
14831,5,0,1,3,18,1
17474,5,5,5,3,12,0
9039,3,3,13,3,23,1
35970,10,5,4,3,12,0
35968,10,5,2,3,27,1
35967,10,5,1,3,25,1
35966,10,5,0,3,38,2
33851,10,1,0,3,40,2
33852,10,1,1,3,9,0
33853,10,1,2,3,13,2
6383,2,5,1,3,22,1
6382,2,5,0,3,29,2
18012,5,6,15,3,32,2
18011,5,6,14,3,23,1
18010,5,6,13,3,31,2
9042,3,3,16,3,29,2
33854,10,1,3,3,7,0
33855,10,1,4,3,5,0
33856,10,1,5,3,5,0
33857,10,1,6,3,8,0
9043,3,3,17,3,22,1
9044,3,3,18,3,29,2
9045,3,3,19,3,21,1
9046,3,3,20,3,29,2
9040,3,3,14,3,22,1
9047,3,3,21,3,23,1
18009,5,6,12,3,41,2
18008,5,6,11,3,22,1
18007,5,6,10,3,29,2
18006,5,6,9,3,31,2
18005,5,6,8,3,15,1
18004,5,6,7,3,13,2
14305,4,6,2,3,18,1
35969,10,5,3,3,14,1
35971,10,5,5,3,8,0
14307,4,6,4,3,11,0
35972,10,5,6,3,12,0
33874,10,1,23,3,18,1
38089,11,2,9,3,25,1
38090,11,2,10,3,26,1
38091,11,2,11,3,24,1
38092,11,2,12,3,19,1
38093,11,2,13,3,31,2
6385,2,5,3,3,10,0
6384,2,5,2,3,15,1
35984,10,5,18,3,23,1
35983,10,5,17,3,31,2
35982,10,5,16,3,38,2
35981,10,5,15,3,35,2
35980,10,5,14,3,17,1
35979,10,5,13,3,30,2
35978,10,5,12,3,38,2
38094,11,2,14,3,21,1
38095,11,2,15,3,34,2
38096,11,2,16,3,30,2
38097,11,2,17,3,28,2
38098,11,2,18,3,25,1
38099,11,2,19,3,25,1
38100,11,2,20,3,23,1
38101,11,2,21,3,27,1
38102,11,2,22,3,19,1
35977,10,5,11,3,20,1
35976,10,5,10,3,33,2
35975,10,5,9,3,28,2
35974,10,5,8,3,21,1
35973,10,5,7,3,13,2
14306,4,6,3,3,19,1
14308,4,6,5,3,5,0
6386,2,5,4,3,9,0
14319,4,6,16,3,12,0
13785,4,5,9,3,18,1
13786,4,5,10,3,17,1
13787,4,5,11,3,26,1
14321,4,6,18,3,21,1
14322,4,6,19,3,24,1
14323,4,6,20,3,23,1
14324,4,6,21,3,34,2
13794,4,5,18,3,31,2
13793,4,5,17,3,27,1
13792,4,5,16,3,25,1
13791,4,5,15,3,24,1
13790,4,5,14,3,22,1
13789,4,5,13,3,15,1
13788,4,5,12,3,25,1
33860,10,1,9,3,33,2
33861,10,1,10,3,20,1
33862,10,1,11,3,27,1
33863,10,1,12,3,32,2
33864,10,1,13,3,21,1
33865,10,1,14,3,31,2
33866,10,1,15,3,25,1
33867,10,1,16,3,33,2
33868,10,1,17,3,38,2
33869,10,1,18,3,28,2
33870,10,1,19,3,21,1
33871,10,1,20,3,27,1
33872,10,1,21,3,24,1
17997,5,6,0,3,55,2
17998,5,6,1,3,35,2
14320,4,6,17,3,23,1
33859,10,1,8,3,23,1
14309,4,6,6,3,10,0
33858,10,1,7,3,17,1
14310,4,6,7,3,7,0
14311,4,6,8,3,12,0
14312,4,6,9,3,18,1
14313,4,6,10,3,23,1
14314,4,6,11,3,20,1
14315,4,6,12,3,28,2
38103,11,2,23,3,25,1
14316,4,6,13,3,21,1
14317,4,6,14,3,18,1
14318,4,6,15,3,28,2
18003,5,6,6,3,16,1
18002,5,6,5,3,16,1
18001,5,6,4,3,14,1
18000,5,6,3,3,24,1
17999,5,6,2,3,24,1
9048,3,3,22,3,19,1
9049,3,3,23,3,17,1
13776,4,5,0,3,27,1
13777,4,5,1,3,25,1
14326,4,6,23,3,25,1
14325,4,6,22,3,23,1
13778,4,5,2,3,21,1
13779,4,5,3,3,12,0
43894,12,6,2,3,18,1
13780,4,5,4,3,21,1
13781,4,5,5,3,6,0
13782,4,5,6,3,7,0
13783,4,5,7,3,12,0
13784,4,5,8,3,10,0
38087,11,2,7,3,16,1
38088,11,2,8,3,15,1
6387,2,5,5,3,9,0
6405,2,5,23,3,19,1
6403,2,5,21,3,16,1
6402,2,5,20,3,26,1
6401,2,5,19,3,22,1
43895,12,6,3,3,20,1
28061,8,4,23,3,18,1
28060,8,4,22,3,20,1
6913,2,6,2,3,24,1
6912,2,6,1,3,19,1
6911,2,6,0,3,19,1
9030,3,3,4,3,11,0
9029,3,3,3,3,14,1
9028,3,3,2,3,8,0
9027,3,3,1,3,19,1
9026,3,3,0,3,33,2
18020,5,6,23,3,35,2
43908,12,6,16,3,24,1
6388,2,5,6,3,9,0
43910,12,6,18,3,30,2
43911,12,6,19,3,26,1
35988,10,5,22,3,46,2
35987,10,5,21,3,26,1
18019,5,6,22,3,41,2
43912,12,6,20,3,33,2
43913,12,6,21,3,29,2
43914,12,6,22,3,14,1
6404,2,5,22,3,21,1
43896,12,6,4,3,13,2
27527,8,3,19,3,22,1
43897,12,6,5,3,4,0
9038,3,3,12,3,34,2
13799,4,5,23,3,15,1
13798,4,5,22,3,17,1
13797,4,5,21,3,18,1
13796,4,5,20,3,28,2
13795,4,5,19,3,30,2
35989,10,5,23,3,20,1
9037,3,3,11,3,20,1
9036,3,3,10,3,15,1
9035,3,3,9,3,19,1
9034,3,3,8,3,28,2
9033,3,3,7,3,16,1
9032,3,3,6,3,6,0
9031,3,3,5,3,10,0
9041,3,3,15,3,33,2
43907,12,6,15,3,23,1
43906,12,6,14,3,33,2
43905,12,6,13,3,31,2
43904,12,6,12,3,26,1
43903,12,6,11,3,16,1
43902,12,6,10,3,18,1
43901,12,6,9,3,18,1
43900,12,6,8,3,15,1
43899,12,6,7,3,18,1
43898,12,6,6,3,3,0
27526,8,3,18,3,27,1
43909,12,6,17,3,24,1
43915,12,6,23,3,15,1
6391,2,5,9,3,25,1
35985,10,5,19,3,40,2
35986,10,5,20,3,33,2
18542,6,0,17,3,31,2
18543,6,0,18,3,31,2
18544,6,0,19,3,29,2
6390,2,5,8,3,14,1
6392,2,5,10,3,21,1
18540,6,0,15,3,21,1
6393,2,5,11,3,20,1
6394,2,5,12,3,27,1
6395,2,5,13,3,26,1
6396,2,5,14,3,28,2
6397,2,5,15,3,23,1
6398,2,5,16,3,23,1
18541,6,0,16,3,30,2
18539,6,0,14,3,14,1
18548,6,0,23,3,25,1
18530,6,0,5,3,15,1
6389,2,5,7,3,8,0
18525,6,0,0,3,37,2
18526,6,0,1,3,29,2
18527,6,0,2,3,19,1
18528,6,0,3,3,18,1
18529,6,0,4,3,13,2
18531,6,0,6,3,14,1
18538,6,0,13,3,18,1
18532,6,0,7,3,13,2
18533,6,0,8,3,20,1
18534,6,0,9,3,31,2
18535,6,0,10,3,19,1
18536,6,0,11,3,40,2
18537,6,0,12,3,35,2
6399,2,5,17,3,26,1
33873,10,1,22,3,31,2
18015,5,6,18,3,41,2
18016,5,6,19,3,31,2
18014,5,6,17,3,31,2
18546,6,0,21,3,26,1
27528,8,3,20,3,30,2
27529,8,3,21,3,32,2
18545,6,0,20,3,30,2
14303,4,6,0,3,25,1
14304,4,6,1,3,23,1
6400,2,5,18,3,25,1
18017,5,6,20,3,16,1
18018,5,6,21,3,25,1
18547,6,0,22,3,30,2
18013,5,6,16,3,27,1
23275,7,2,20,2,31,2
23276,7,2,21,2,37,2
23277,7,2,22,2,34,2
23264,7,2,9,2,25,1
23278,7,2,23,2,20,1
42305,12,3,21,2,23,1
42304,12,3,20,2,33,2
23273,7,2,18,2,20,1
23274,7,2,19,2,22,1
23272,7,2,17,2,25,1
23259,7,2,4,2,4,0
23260,7,2,5,2,9,0
23261,7,2,6,2,9,0
23263,7,2,8,2,19,1
23271,7,2,16,2,31,2
42306,12,3,22,2,18,1
42307,12,3,23,2,33,2
14301,4,6,22,2,18,1
14302,4,6,23,2,19,1
23270,7,2,15,2,26,1
23269,7,2,14,2,29,2
23268,7,2,13,2,33,2
23267,7,2,12,2,31,2
23266,7,2,11,2,21,1
23265,7,2,10,2,30,2
23262,7,2,7,2,11,0
14817,5,0,11,2,23,1
42303,12,3,19,2,26,1
29,1,0,5,2,3,0
39,1,0,15,2,19,1
38,1,0,14,2,37,2
15341,5,1,8,2,21,1
15342,5,1,9,2,29,2
15343,5,1,10,2,23,1
15344,5,1,11,2,23,1
15345,5,1,12,2,31,2
15346,5,1,13,2,22,1
15347,5,1,14,2,18,1
15348,5,1,15,2,41,2
15349,5,1,16,2,25,1
15350,5,1,17,2,27,1
15351,5,1,18,2,26,1
15352,5,1,19,2,27,1
15353,5,1,20,2,22,1
15354,5,1,21,2,17,1
15355,5,1,22,2,16,1
15356,5,1,23,2,14,1
37,1,0,13,2,25,1
36,1,0,12,2,28,2
35,1,0,11,2,21,1
34,1,0,10,2,22,1
33,1,0,9,2,30,2
32,1,0,8,2,22,1
31,1,0,7,2,17,1
40,1,0,16,2,21,1
41,1,0,17,2,29,2
42,1,0,18,2,21,1
29612,9,0,13,2,20,1
29601,9,0,2,2,12,0
29602,9,0,3,2,15,1
29603,9,0,4,2,7,0
29604,9,0,5,2,13,2
29605,9,0,6,2,10,0
29606,9,0,7,2,15,1
29607,9,0,8,2,16,1
29608,9,0,9,2,26,1
29609,9,0,10,2,19,1
29610,9,0,11,2,23,1
29611,9,0,12,2,28,2
29613,9,0,14,2,17,1
43,1,0,19,2,25,1
29614,9,0,15,2,44,2
15333,5,1,0,2,29,2
15334,5,1,1,2,12,0
15335,5,1,2,2,13,2
15336,5,1,3,2,3,0
15337,5,1,4,2,4,0
15338,5,1,5,2,4,0
11662,4,1,22,2,12,0
11663,4,1,23,2,13,2
15339,5,1,6,2,7,0
15340,5,1,7,2,7,0
30,1,0,6,2,12,0
38584,11,3,0,2,31,2
42302,12,3,18,2,28,2
38585,11,3,1,2,12,0
38588,11,3,4,2,6,0
38589,11,3,5,2,8,0
38590,11,3,6,2,5,0
38591,11,3,7,2,16,1
38592,11,3,8,2,17,1
38593,11,3,9,2,20,1
38594,11,3,10,2,24,1
38595,11,3,11,2,16,1
38596,11,3,12,2,25,1
38597,11,3,13,2,22,1
38598,11,3,14,2,27,1
38599,11,3,15,2,29,2
38600,11,3,16,2,40,2
38601,11,3,17,2,31,2
38602,11,3,18,2,32,2
38603,11,3,19,2,24,1
38604,11,3,20,2,24,1
38605,11,3,21,2,18,1
38606,11,3,22,2,18,1
38607,11,3,23,2,15,1
42297,12,3,13,2,27,1
42298,12,3,14,2,32,2
42299,12,3,15,2,30,2
42300,12,3,16,2,26,1
42301,12,3,17,2,25,1
38587,11,3,3,2,7,0
26446,8,1,20,2,31,2
26444,8,1,18,2,38,2
42285,12,3,1,2,10,0
38586,11,3,2,2,7,0
26438,8,1,12,2,31,2
26439,8,1,13,2,22,1
26440,8,1,14,2,35,2
26441,8,1,15,2,29,2
28,1,0,4,2,7,0
27,1,0,3,2,4,0
26,1,0,2,2,10,0
25,1,0,1,2,12,0
24,1,0,0,2,23,1
42284,12,3,0,2,30,2
42286,12,3,2,2,8,0
26443,8,1,17,2,33,2
42287,12,3,3,2,4,0
42288,12,3,4,2,7,0
42289,12,3,5,2,6,0
42290,12,3,6,2,10,0
42291,12,3,7,2,15,1
42292,12,3,8,2,25,1
42293,12,3,9,2,38,2
42294,12,3,10,2,23,1
42295,12,3,11,2,35,2
42296,12,3,12,2,37,2
26442,8,1,16,2,26,1
26445,8,1,19,2,34,2
14293,4,6,14,2,11,0
23258,7,2,3,2,10,0
15873,5,2,12,2,38,2
15875,5,2,14,2,27,1
15876,5,2,15,2,34,2
15877,5,2,16,2,27,1
15878,5,2,17,2,30,2
31714,9,4,0,2,41,2
31715,9,4,1,2,13,2
31716,9,4,2,2,13,2
31717,9,4,3,2,10,0
31718,9,4,4,2,14,1
31719,9,4,5,2,6,0
31720,9,4,6,2,6,0
31721,9,4,7,2,15,1
31722,9,4,8,2,29,2
31723,9,4,9,2,25,1
31724,9,4,10,2,23,1
31725,9,4,11,2,23,1
31726,9,4,12,2,36,2
31727,9,4,13,2,20,1
31728,9,4,14,2,28,2
31729,9,4,15,2,32,2
15879,5,2,18,2,22,1
15880,5,2,19,2,26,1
15881,5,2,20,2,29,2
15882,5,2,21,2,16,1
15883,5,2,22,2,17,1
15874,5,2,13,2,18,1
15872,5,2,11,2,28,2
30151,9,1,23,2,19,1
15871,5,2,10,2,27,1
22744,7,1,17,2,31,2
22743,7,1,16,2,24,1
22742,7,1,15,2,30,2
22741,7,1,14,2,19,1
22740,7,1,13,2,29,2
22739,7,1,12,2,25,1
22738,7,1,11,2,25,1
22737,7,1,10,2,26,1
22736,7,1,9,2,21,1
22735,7,1,8,2,17,1
22734,7,1,7,2,14,1
22733,7,1,6,2,7,0
22732,7,1,5,2,5,0
22731,7,1,4,2,13,2
22730,7,1,3,2,5,0
22729,7,1,2,2,11,0
22728,7,1,1,2,15,1
22727,7,1,0,2,32,2
43340,12,5,0,2,31,2
43341,12,5,1,2,15,1
15866,5,2,5,2,5,0
15867,5,2,6,2,11,0
15868,5,2,7,2,11,0
15869,5,2,8,2,22,1
15870,5,2,9,2,22,1
15884,5,2,23,2,18,1
30150,9,1,22,2,29,2
22746,7,1,19,2,30,2
41235,12,1,9,2,47,2
41233,12,1,7,2,17,1
41232,12,1,6,2,9,0
41231,12,1,5,2,4,0
30135,9,1,7,2,21,1
30134,9,1,6,2,10,0
30133,9,1,5,2,6,0
30132,9,1,4,2,4,0
30131,9,1,3,2,6,0
30130,9,1,2,2,10,0
30129,9,1,1,2,12,0
30128,9,1,0,2,41,2
41230,12,1,4,2,12,0
41229,12,1,3,2,10,0
41228,12,1,2,2,10,0
41227,12,1,1,2,11,0
41226,12,1,0,2,36,2
31730,9,4,16,2,24,1
31731,9,4,17,2,28,2
31732,9,4,18,2,28,2
31733,9,4,19,2,29,2
31734,9,4,20,2,24,1
31735,9,4,21,2,19,1
31736,9,4,22,2,26,1
31737,9,4,23,2,21,1
13753,4,5,1,2,16,1
41234,12,1,8,2,16,1
41236,12,1,10,2,27,1
30149,9,1,21,2,27,1
41237,12,1,11,2,24,1
30148,9,1,20,2,27,1
30147,9,1,19,2,28,2
30146,9,1,18,2,31,2
30145,9,1,17,2,36,2
30144,9,1,16,2,36,2
30143,9,1,15,2,32,2
30142,9,1,14,2,22,1
30141,9,1,13,2,27,1
30140,9,1,12,2,30,2
30139,9,1,11,2,20,1
30138,9,1,10,2,21,1
30137,9,1,9,2,18,1
30136,9,1,8,2,22,1
41249,12,1,23,2,23,1
